יפטכמסנחף¸א,20,123289.25097584078
יס,19,105157.73723263139
םסזברנט‎,50,36328.14602682754
ץ,30,24536.440301725837
וףמנ,31,36602.86087197086
יכחך¸צר,57,128071.19172682325
בשבוץםת,20,48147.47997031853
ץס‎ÿזÿנ‎,23,84319.5326783499
במרהüדבדüגז,21,30377.780524730428
תתקררגןהנ,21,95951.70343334656
ü‏קכךהאפ,44,56697.08319823032
חÿסûופ,35,20775.99850396829
תקז,39,46737.83783392728
ד‎,57,81429.90075652725
זצפÿ,20,86436.08466204496
זרךלצפן‏ניü,44,138351.03051751447
דרןטברדציץÿ,54,56074.301903559965
תתאבךש,30,33347.385794188565
קשקםשךץס,65,23555.93133273222
וא,24,54495.42647332968
ב‎םן,18,51116.00305490259
לםחתלנם,33,119980.97887069317
זבףקל,63,46219.70264337183
יע‎,52,122060.18783482397
ד‎,18,84063.21422480479
צןפהב,27,30650.58182002054
ך¸שי‎זףןןץ,50,106538.2063986977
צסעטםבםרנ‏,51,103410.98606153099
פסüדהונ,19,136724.59605249
ןתüןך,57,54728.57400810229
צו,33,80822.61041196725
¸ןתד,29,80022.09568574984
מם‎נ,34,133732.70743411325
‎אכûף,52,27820.156379520246
ע¸ן,57,72973.46294197344
ו,41,36336.91922940014
üהןךץ,65,148429.91811454954
ךסחד‎,22,117817.34618692107
עקחך,65,83533.44124643925
טûנûק,27,139243.46075005777
י‏,50,148926.09197948457
ןט‏üצךםיכ,38,93073.71974260366
û‏גםם,28,84520.19201551448
שזתסüבבהד,59,77444.65993925756
ךטÿזםעט‎,31,80573.46784201401
פעפדדםחסןץ,40,72461.1771933396
ץמאי,43,116941.03263471658
ץןכפזבםעק,26,23684.90229650042
‎אצ,54,102155.08079676826
יכץפכ‎מעץך,29,31168.03469874947
רלםץזח‏,36,61697.30830737161
לבע,33,137997.51557996834
לנûבÿנצע‎ל,29,47918.15702528921
üשזûעג,24,55121.93431098679
צ,64,138711.64312344915
וי,28,103536.2728005316
ר¸אמסךזםםםץ,25,41366.845748559914
צם,22,85989.3751335359
צלצאמףבכ,62,124136.60890560604
דלבצûףחספד,58,16773.504320777232
עגג‏טקזעמ,52,128584.94284327421
‎‏ך‎üצûל‏,51,59559.484807724715
¸זכגג,48,46947.7729549869
דחלכו,49,16099.298046515329
שע‎תגהומ,40,115920.54192691055
‎ט,58,59626.02811919022
טתץרלפ,28,55156.67611995221
וד,65,145763.007075575
אדחשו‏צוםח,52,35351.60924562585
נקםצ,20,110109.72589904754
עםü,39,106265.97125515973
ככלפףקגש,63,32141.940321719427
ח‏דסהוארüףצ,22,133383.4823970705
ךית,34,145765.9604891033
צלהקםûצנ,19,117283.00111971494
üוז¸‏צ,65,40771.45507081084
צ‏üךיאנמ‏,59,30499.1511132315
ףין‎לצ,42,32381.89485748218
טטקאץ,52,82600.9884144798
נפזזÿ,28,80357.99469313021
רצ,24,90485.36842621666
פץובא,56,59753.434910248805
ןהמןמגן,22,66062.72559991351
‏פו,53,89824.55900434399
וי,27,94663.70674149526
פםûף,45,45173.656727593254
בûכפקגספו,39,74407.41172032076
ספב,38,35358.26031385003
üר,22,51035.841961839054
מרכף,20,102303.13343816673
פ¸גלן,28,123449.95177644255
םכ‏‏ûזי,24,29487.355424451398
צצמ‏ק,33,57956.22813284353
ז,58,140356.22954350428
תג,56,25407.642737143513
גסן,44,107031.48981542276
ח‏üי‏ÿמ,45,116159.13954266137
ק‏,35,44688.650547916855
ל¸ÿניא¸‏כדד,34,26311.905530344782
רףבד,42,16058.320625885977
נל,50,119099.90368922819
טûדû,41,36038.95075271418
üוך‎üןלü,43,146341.50119488745
עדאערÿÿעויר,60,119749.33953491536
ודüך‎¸ףאר,34,143292.6211210257
י,31,96954.81374091517
וü‏‎,23,126853.83556017838
גןבצצלחז,31,84808.19597003686
פü,58,113404.38417179545
¸ר‎שעאז,42,32568.25937715112
זז,19,91556.71966259468
קמךגטצרüק,35,101329.3494330429
פצנמם,24,136763.55254616722
üפאüןיטע,28,83524.49469490738
‎שןהח‎קקחפ‎,25,31517.17893386096
ספץשתךןבג,37,85923.22083120588
טאישפן,23,53672.45619700869
כ¸ך‏אפתû‎ן,59,124688.77454175339
ק‎םפסת,28,44840.3732362343
סÿזüשןב¸צ‏‏,40,77997.3861286671
הזץחדוזצףמ,28,111471.25263444264
ש,25,129412.21792195186
ו,32,143003.7688238199
רדםגלחובג,21,125502.79087822077
י,53,52060.71838260977
עלץכ‏ח,40,98275.13770514197
ש‎שדש,43,16137.337335119908
פן,27,39029.1981764153
אשכי‏ץמקüק,48,44458.73569397928
‏,43,134756.01389658914
קגד,38,19498.518999925152
מיüלנשס‎רזס,49,33105.076042687404
צם,50,81344.34740644247
כססהפ,62,89368.64338041589
חץ,28,115845.90298431432
ףג¸טûגבü,38,94702.10400431267
נבגג,53,83277.2610459833
בקקקט,45,54049.150039673405
גםםו,33,46972.180675633834
דחךבאüצנזרח,31,129263.90277788755
בץס‎,53,108203.40170841695
כםש,38,88081.31371528326
סח,53,96801.44932426738
רףס‎,65,105373.1100424641
ה¸זז,28,111374.58843544978
סתû‏םמםü‎‎,20,115382.13491314102
ז‎,45,142452.43472840244
ûךרעע,48,132750.05992301012
ûתקבךהÿרמ,44,95529.95296679506
ל¸םאטע,59,59370.27403680349
ûûזטדÿשנדט,47,66818.60550950677
אסוקûûנü,63,30824.767480501054
עאחעןמוצו,18,116094.80294766108
לקהנףלû,36,126914.84084429503
תחםלאטפחבר,24,25884.524735922212
כעו,33,131395.8432356878
‏פצ,61,58119.00629054763
וûאסץת‏אט¸ק,52,69322.72967336909
קאףלחû¸ןקדג,49,114235.35473817324
מח‎צתןחך‏ת,46,64644.43165677331
מתאגשüב,23,134573.13368060946
ונÿדץנ,32,137036.46666739538
עÿ¸לבכםקבץב,28,145504.41286828334
ûטח,32,34381.354505843155
ים,53,55043.967316748916
מ,24,33979.28766083345
יחקבןמטכצחך,20,79828.92924328074
ףסזבלרûןב,64,84646.40326055659
יקהפנפת,58,103436.5351303439
סü‎ם¸ל,51,105082.03041693007
ה¸עאריתחû,38,136482.08471914282
מפ,18,119418.56393952131
סÿ‎ץשםû,22,37822.12348813574
חשי,28,64981.31618259973
הÿךשû,37,45592.988935277564
אה,47,62305.2943035229
זףו‏קןס‏הק,34,134398.96129892502
¸,37,89552.65867704152
נגגג‎הכאעפו,34,116585.78100887641
תצטעפדז,59,46604.702351670174
ב,27,48039.13250850533
ץח¸בכוצא‎,24,113359.87279582725
א,60,83705.17624830395
כעפ,19,80150.18602537396
פוüחמחנט,46,108658.91208209134
‏נהץבןטהץסü,40,56488.63442391841
בבץנ‎כ,20,80386.39278056053
ÿזסןצ,45,103171.81655762235
ט,42,130562.13512769162
וףע,31,89660.97628385454
ךםאנןשם‎קק,48,135718.54203937814
כלךךו,44,140377.2310435691
שםקטס,35,81881.07519055899
מסנלזזüה,23,70208.45471817364
עהםטךםבש,22,22156.170064697464
אûז,52,15080.776719695576
יגז,46,139368.57682774315
םםקחעחתנתט,58,16032.388676546128
ה‎תןדטü,50,26320.302056493576
ארבÿÿןץא,21,131432.2486696809
ûםüכלא,35,123830.88906446008
ûמץכתך,39,60456.606308275295
û¸ךלקח,43,39868.090708510485
מזצחמûלפשûû,54,57732.744877611614
‎‎¸ן,58,63092.961245428465
נ‏תחûה,53,43453.2715231956
צכ¸חמבסבט‏,36,56080.02172587182
צצ,41,135606.65698048318
יÿ,31,102161.2315085275
קאלÿר‎¸ףהûר,23,30344.29673896412
עזעלמבזש¸¸ט,42,65129.77860711744
כץצזשבûיזזם,28,139739.21754704212
‏ות,60,74237.27061891693
טלחישסÿתף,25,59679.68060712724
זוקרידז‏לבך,65,56650.0862465712
קתצתט‏¸בק,29,129466.37740841923
רםגםלסדף,64,17496.49439980636
טÿתלÿאןם,24,32960.546080629465
‏üק,64,31445.631421311704
ק,21,140010.19169207301
סרûטüענעםתא,55,73740.11648541561
זפש,38,82850.66288555943
ריד‎‏ûÿד,57,35916.298595940716
üק,41,46910.38140529897
סתüז,20,20557.40482929481
שבטש‏ה,65,36654.57883422058
‏ןעםךדלדש,28,17068.99094196174
כשטרצûכנשה,31,121983.14586876034
רס,29,122911.94333984618
תמץכלף,46,67563.25189024332
גםמגד‏נü,41,128289.50631864612
פש,31,91905.59302643572
פןח,64,131906.64166980336
הû,30,74121.53456630475
םש‏ככ,61,141565.950285054
ÿü¸יך‎ךשו,38,97858.888967468
ס¸יטüחשûךט,59,88616.96529895662
ת,36,121550.6005957723
‎ûûמשנמבך,37,124268.27905011414
יûבן,46,66417.09195502945
מגüאפ‏‎,19,29294.45251074183
עחף,62,26622.298941555848
ך‎,37,35907.187632707035
גÿק,43,89981.68880554075
ÿנצנûבנםהגס,56,127064.06195835152
נףבגגמא,29,139909.51827607892
ט‎נךחןזב,19,30068.532142838787
כüורבÿ,18,127641.56387858462
צטצעעסהû,48,85303.22695436687
צÿט,55,120974.98051623
¸ץעÿגמ‎ז,28,120793.43840366388
üתסךחזךבז,49,20577.775812397595
זב¸באזונ‎,42,120196.19267639938
ששצגגתד,22,112011.19540848589
מ‎תךחספטע,57,45726.66376936224
‎דזןכ,56,56537.421122441345
לה‏בסג,47,90657.82884769856
שהס¸ûספנך,24,140919.45225886782
חםברתףעשו,23,35405.670153509884
עזט¸‏,45,29956.904670872325
רüיצס,28,116949.40893763246
לג¸ל,40,88018.94400242115
זוכ‏ג,31,25701.234301352186
דח‎û,47,97623.49173241662
וüרזיפפü,43,59386.47768424358
אץ,18,92952.5710040119
רכקנשע‎¸אסי,43,68249.63653237041
אששףםרטü,42,72141.58410561577
ז‏קףד¸אם,46,112897.94612811063
ÿ,28,55203.95807327778
ץךף¸רקחûנלא,50,98243.68602392502
צ,47,71113.39760827665
תרüזךךם,45,96910.66186366393
ףעצץמנÿ¸ס,59,56440.24760589695
ניםזצמח,51,41894.142160958545
¸¸ûר,58,146193.91649239205
פûלא,62,130523.18936104969
נוüבמתמך¸‏,65,131472.4063371641
ÿץÿא,62,78110.0332955242
ךüגאüגעכ,39,51351.69179459076
לשסןפנוצףפ,38,27543.83010993161
בןטגשגנÿ,63,148160.09744872965
שף,25,97631.12124843424
ר‏,56,100723.63610811613
ןםצתט,59,21027.128152392354
פ,40,81362.91813650628
ז,33,101357.10489638048
פ‏גר,22,74722.4699449836
ת‎כף‏,37,137901.1418883254
פüץ‏ü¸,30,95223.21776878116
רלקךמץ,55,105899.57008022605
ןעףבלרז,49,129123.38569934665
ששקפץ,47,52202.46323488633
¸אגסחימזדךנ,46,119108.4038888911
עךצצפ,52,74102.64913193713
üטû,32,50349.44308426106
ûץ,56,15965.116308008437
רצûמל,27,38754.740597671225
צן‎זבםת‎ןלü,32,58386.570197997135
üÿננגÿלûל,46,45653.93050980523
זÿצûב‎ץפט,48,88397.12869395613
üיםז‏üןוחס,43,78991.43510907798
זבךחÿ¸פ,31,55630.15757367431
כל‎ק‎שפ‏,24,137485.87823189457
ûגי¸דט,41,108538.68097037206
וםתגגכפש‏ס,57,101426.55667313974
מû,63,50220.74963400748
מ¸ûסךץ,44,135027.73098868073
‎ûתננאגףü,41,26830.156476868957
זםאתץ,60,87330.20265856011
קחץצו,53,40471.305608349496
וס,24,42498.3310045172
פקנללשףנאת,52,110288.76328226845
ÿרסך,36,78261.67622263564
¸סגבש‏,36,19708.112601574092
תריחץפגזה,42,76114.37881345663
גמטקבדןûז,37,97708.8798807474
ן‎ש,41,15689.498550665923
עחבשüף,65,64809.39113916023
גהלדך,45,90171.51424712542
ןÿ,52,47335.40987707043
שפבשח,18,121350.54857918
ףחקû‏ש,64,100295.71515242936
תרתליעףס,22,29266.238631076078
גמÿמגצתיח,20,82258.69014448555
ק,63,137696.99845371727
שטנ,38,20488.860827985984
אדüיךלוף,55,111234.02846971403
הÿüכגד‎ודד,61,52120.952878495686
שך‏סע¸ך,56,23343.908563794757
כ,31,47101.69908531269
ÿ,49,126564.36505563134
‎תזןוא,59,21441.06109766176
צ,33,67918.56025765535
שי‎דü,32,132340.3519458572
שעלאדסכÿטף,45,135926.32535691294
צוק¸צבבוגר,24,41575.32050225805
פצ¸‎נח,51,85119.08318035337
מה‏פרןו,64,109082.13099839549
זר‎‏ז,35,61995.98561859695
דת¸ךאכ,21,112704.42199428931
יא‎פץולםע‏,25,135499.73501676426
םקאךךב,50,57325.627121366066
¸ץüבןסנלûר,43,18434.448952537972
םטץליי,46,92119.44803138654
ייûקשלû¸ךרן,20,148394.73082651442
ץרתדüץץûף,56,59170.39710491245
דסומהמיען,49,123909.4344963428
ü¸דעס,49,86548.93544352519
‏ü‏,22,28217.04428467327
‏פסטאטצחü,55,119511.51286323073
שלכüלו,27,68482.70553410173
ÿזר,27,117619.16203050531
צף,31,18405.322244802355
וו,50,80857.04004625283
שעחנטךעלם,37,73400.94017464368
בפ,53,142597.41778229584
תאמעמעסÿעח,26,26184.24295675443
¸םמדüטצ‏פÿש,41,21449.74957532501
תצפן,19,118381.20280555655
הüבפ,54,70932.54062686911
הז,44,118672.33850684621
נזץססף,64,98158.54605504862
נ¸יךהפעהכת,65,69280.36765422797
ג,62,18812.821691570643
לצ¸אנ,35,85188.30494219353
טע‎‎ע,25,112140.77567784002
ן¸ערף‎טת,29,57489.27955149185
ü¸םנצןד,63,78672.32314872161
געסאףז¸ת‏,51,38911.17887969987
כעהבבטר,33,116438.78787196058
‏םב,46,81283.37764089204
דוûמת,59,98798.34740670762
דוה,47,94054.14566571568
בשיקטקף,49,29813.295597082215
‎ז,64,94755.09233459341
סנזÿ,41,66217.01297502058
תפרםךטשü‏פת,58,127911.68991541801
סעזüב‎ג,28,38624.98020322251
ף‏טדגû,32,121435.02007228175
כזפסאד¸,59,60532.250829487195
הנüף,34,16982.078620908833
גןזס‎שןזהכנ,19,81890.29806269394
וזניםסנפ¸ü,38,55097.2820544969
כט‏כחא,56,31845.713220085974
ש,19,92118.19070835764
גקפ‏ÿ‎ןתך,33,107464.75321900545
ם‎צקסדקצי,23,97565.70638663592
ות¸מאךü‎כ,19,105151.53268628399
רםאםמת,56,27358.987545930788
סü,65,77894.49643306975
ןלÿ¸‏תüכ,54,87163.82954805602
ךלקמהü,40,20062.030999198392
זסגצלשז,18,73776.75552069087
בקנףופוüצ,56,39136.73333040235
ןט¸ששג,61,83763.78322505514
בüסלגךהב¸ף,30,77538.96395981753
פרנסמד,39,23564.83151223886
לרדכח‎,22,55177.360244924996
‎נחתÿ,45,89404.40806337478
רבמסג,21,28772.218969311758
יÿאשד‎עף,45,24530.88239418363
ÿ,45,107722.80729462527
םך¸צÿךךדוט,65,47279.16401807676
י‎ûפאח,54,58479.62809859406
ד,22,50338.38235897331
ףצסקûי,55,130794.73315502003
י¸üÿרו,59,90821.63658757346
םרלטוךלנצ,55,135266.06505392466
ץ,40,149503.6734652882
לףץ,34,103012.04523341647
קץלן¸‎,41,80125.40805616809
הפשומÿשהפ,24,149391.47149272083
שומטםז‏עעקמ,56,147658.06773147645
ולü‏יאםל,37,81735.27239667712
ט‏ל‏םךזךחכק,50,118176.03760649603
דתג,31,50147.327767764735
ג¸וכמüצ¸גצ,56,79287.93039564771
ןû,23,125897.50412096248
ךו,31,109878.87555963836
ûן,61,20331.353644070256
הית‎ÿפםסעף,46,52399.47874522287
ףפנ,44,116403.91846518559
שמיםס,37,130536.4655423414
מגשסטזמÿסק,58,45410.539914337045
ץתןפטדזב,59,17087.00077295632
נשזרנבך,42,69190.99530390707
קפגי‏,60,78647.98961534609
ףמ,22,124892.11495890384
ûהû‎עץףלא,26,111494.20857010924
¸ין,35,111246.2904449226
צבספפÿחףנפû,55,38982.84969644615
עץש‏וט,54,135444.1530856528
טרשנüיסיחך,32,19210.761830871656
üםו,40,111035.852612009
ûמסב,36,148797.13426766612
דא‏,36,75465.13666180031
רתםזבףפד,57,146436.6328375124
‏ורÿאצשקהלך,50,112446.81698780216
ןךזףםחדנשטא,21,72542.50485445859
עצפטתû,64,27317.50571066681
בûüע,23,29711.406589187045
לדû,22,38335.71983366615
דפי,64,48539.12550958192
צ,49,132626.22311502858
ûüסגרץטכ‎חד,60,38401.00434716801
םרב‎קÿקם,41,125367.04919044205
םף,60,22294.939873860938
םתטךמקג,20,140673.20492126432
גססלאאץסר,44,142556.82061879657
ט,58,71337.74158729856
רץחת‏,52,108378.14500521615
כז,25,28561.168721388203
מפל,45,110965.01518981151
א‎¸,42,41752.58277438888
בü‏ףÿכח,49,63132.82598491009
עקקÿצעטנצףי,18,24532.303035627505
ח‎ÿ,38,17626.553893069584
¸ףךחûךנ‎,37,17375.14574380755
ףמםתב‏טתר‎נ,35,17420.811992903586
בבהûüפצס,42,137170.40113918856
ÿפדתז,34,113720.60158818023
צ,55,66533.09928870731
עלנü,35,91497.84469637791
י,33,97612.46430489956
מ,28,82743.11958019153
עמ‎נ,51,128771.76523273587
גצ,54,44271.42465260792
ננ,24,105055.9554163551
‏כ¸בנ,18,84444.93888137558
םםדרלישצה,34,29225.737392960018
ב‏וח‎מען,40,41751.36677851518
‏עדחצ,22,67611.85109252187
קףע,37,130761.47862873755
נ,52,69898.19344602808
‏תüגוÿקם,61,132484.69748993145
םבפרב‎אב,51,28581.798394951133
ךאככם,40,122387.70347493837
כ‏יוץפזÿ‎נפ,54,81502.88027371511
טר,56,93807.3560175039
פערû¸פפהףח,38,19950.93738723184
סכ¸‏דס¸ת,29,38161.57023527892
מ,28,16987.726361357305
ל‎ץרזף¸¸ע,24,62680.94790882054
הנעןלרחפת,40,76966.4237352148
חץט‏ם‎,53,52978.826956372126
ולנצףקף‏הןכ,34,137690.69177959405
עדט,38,88407.11847538248
זכיüצ‎ג¸ום,61,113209.97635387162
ן¸ישסעטחז,61,42794.98250733453
רû¸ותûף,19,140451.54350925254
חü‏ס,18,149055.36594457913
יצא,31,89920.24189250682
בםוו¸י¸üנ,30,76795.42376801837
אמעתûנ,64,31231.873704537764
דךüס,39,105097.6869385291
ךלמהד,25,63964.65203422289
ÿאסהרל‏אÿן,31,29084.445387926557
קטגפךץחûףםן,61,92857.02249807259
קצץנעןק,18,66787.03132023278
לדוץולזי,20,55897.87622712912
ךו‎צ‏ר‎ד‎ט,49,69131.26876449815
ךסמךזשצ,38,56932.62250856902
הûנ,63,111286.07978119858
צזפ,31,67198.51456523797
חכמטבוû,60,117750.64330977392
תס¸כגה,29,119239.92486310724
כגמגÿ‎גוה,43,138463.22646287974
צûמחכפנני¸ח,35,18126.453858888923
קץסיעץןזז,45,137951.75242661271
‏רז,64,120785.21241956715
ש,33,125406.46876448208
יוטטומÿ,63,51462.17780069817
רצבû,24,96911.17382663385
דרקדא‎יתצלü,54,39882.898251835315
קמ,48,82198.8430363643
חד,57,72608.0562981281
ןגÿקתוט,28,63033.65768851686
נחב,61,129222.78616989111
רעע‏¸‏,43,64953.619310767026
גן,31,43366.99954655612
זצצףלשךך,47,141511.1547802983
נלח,41,86016.29231357019
‎מ‏סגט¸ינה,34,78893.06946125251
ûשו,46,68285.46533253106
יכגבתתלבך,25,61870.26817203527
יûהכדןזד‏,64,75931.4406774691
כבןדצ‎ÿפשי,47,109982.03887635133
ך,35,123949.28358351423
‎,55,147705.5345166236
ס,59,111195.73052764284
ףלי‎צן¸נ¸פט,34,129670.55368914122
רר,21,39402.565374588594
üע¸יז‏ץמנ,42,60576.94383845131
ישוגן,35,127483.17087248593
מסם,55,116860.38166999469
בואםק,59,39798.95680513858
י,63,142160.40711354115
אזכעכ,38,76055.07939595045
מ‎ק‏דנûך,24,136889.31409187545
ךף,50,88603.53157446117
טפוץן¸ûמןהב,31,140173.88625973335
י,33,101520.54535811728
אנמ,40,37798.81764045423
‏ציסט,53,100781.6596547134
יףלאüקדץ‏םא,37,135392.43757233856
כק,20,77081.28742107365
שק,35,121960.96915993709
ףûל,31,80070.32875617952
סלÿ,45,35410.06108169049
ירÿדס‏לס,49,63227.85586130299
üÿûעץ,27,123121.50717012615
רתמקוüךדל,40,19822.713251518933
לבמ,24,110458.38810081905
ûן,55,75103.2785765659
מפ,21,20671.672952120964
קמü¸ס‏‎ר,51,47746.065595674
ווקוקלדתוג,51,128961.26684040208
ר‏,47,74576.82481420081
נתמר¸,28,144986.122271915
ת‎אאץםÿח,65,71976.77584201962
ץללרזצףזÿךד,64,127562.3884142824
ףבעגתבלüךגכ,30,30581.573314008652
עÿק¸צÿץבר,38,97757.55128656277
¸,35,138952.8230188217
ם¸פû‏ûה,60,95519.97558225688
¸ץדÿהמקס,30,40614.208733159685
¸ףץ,51,33639.52713091728
הץל,49,117637.65627099296
ÿה¸מא,25,145632.69963190827
רצסדד,31,120751.47348839782
‏צüנץ‎ףûזאץ,30,19590.47747889278
האדחשלקק,47,73256.04211538198
ףרשתזררת‎,39,60503.56647316186
צץםט‏ל,23,142282.66881314933
זצמך¸וûץזחפ,25,43839.73786293833
üבüלה‎תאן,38,118866.38535378028
ÿמסש,27,98463.71562649866
נת,57,113674.88585913068
זÿק‏כןרץמש,60,55877.186647537674
אשמפפממ,25,74061.6824427477
כדכףתûמתז,58,75734.89066793321
‎ך‏,58,26058.412034026635
ץדשאטûףגü,53,54417.55081187868
שגקהגנזיה,42,149522.31615109157
ûיץ¸זץüץ,19,16197.05422278595
ü‎תגןטםר,33,19975.889950801506
צחחםאא¸סי,47,50169.39377034694
פ‎את,37,62720.20208315647
ישוא,47,96534.72808949086
צנוגר¸ובז,57,121442.3838787053
¸גףם,26,117109.9503030658
מץ‎זמקט,62,110418.56305325728
ü,64,89849.8649178586
דקזכ,45,80095.0040064793
סף‎ÿצנעמש,56,132040.22182296927
תתשüפרג,56,115280.79455209844
אף,29,26934.019045550624
נבףך‏ü‏,33,67221.91217208252
םקטסףןםחחב,57,44437.62847880791
ÿםקןןךר,58,87820.29137371115
שףאתפפ,55,97644.16578445282
םü,43,68397.66275684033
תצצוקיÿ,53,115787.56016145501
טע,48,101699.78617830828
‎לי,38,117583.25129323872
üפוÿך,53,65741.51949628409
כ,23,44616.44330044663
כיפטüתמחןב,36,121161.1517235645
דיבאלתצנא,28,72006.90675582345
גאהת,37,48951.86186006705
דûזרÿ,65,57586.22444703251
חיחס,22,63484.906974079604
ÿהפךףוüץןü,45,86998.41290429997
טרףצ,20,24909.46870016471
צםüנ,28,48503.16537460592
וקתץו¸‎,50,134962.68349877268
û‎כüקשטקס,28,106016.00192976782
טםושקדרûהו,22,93041.73271740397
בבה,28,99721.41211421689
קנפג‏ףמ,31,63528.401361148724
ךלחעדרקד,43,144450.73606186736
בצטü,28,72540.0270424337
פםשüמאמףÿע,48,95491.78892833725
ט‏קלםעז,36,129030.39012396068
ט‎ÿךצ‎רüתך‏,48,36508.48341760843
תקרחזמעפג,27,50077.794607983415
ףÿךבם,45,35319.114995229276
ןןקףה,58,73467.18789447579
ûה,39,32772.801244061964
‏זבםךקםû,31,57345.74084113811
גביüצף,20,115850.88657886883
‏הüû,48,53468.35727536765
יןדךףמץ,44,18135.457468442968
ץףûם‏‎ס‏יש,40,36854.83210908984
üם,21,52103.946669561745
עשףÿה,47,16865.947785848206
דקקטחûüםפ,35,43379.161699256365
הןדפםת,50,85225.49702077331
חדמןח,51,59060.38656651585
ÿןנ,64,99556.30999547172
כפזב‏ק¸רזטח,36,149562.9250175766
האם¸כר,24,108006.73320374274
ר‎כךקÿüל‎,40,117080.88189507913
üטכ,24,100959.39561712106
נט‎בב,55,57470.4391048779
צ¸ךתמÿהרץכ,50,44666.52396075446
םב,54,38700.76225499433
ÿותםנהתוצגן,30,134657.31046693574
ץכ,21,98483.40895888874
בר,32,57539.2052303901
םצספאגואף‎ו,33,140205.09718770027
קסנדץ,64,80437.15645331463
ןטמ‎,19,108639.39612216417
אףÿןםכמ‎,49,146270.00591092336
כהו,49,54224.28670318109
ןש,22,50324.39777750883
ü,49,146391.5507341773
פחדך,24,70697.0681320533
נ,38,132235.27719012368
דרם,27,55692.79630419558
‎ן¸הד,30,58320.112202104516
ג‏ל,55,28282.915989730893
שאפÿברשםאןף,22,133174.5451267673
מכ¸ן,42,141098.51360779244
פענ,29,73947.89988695816
יףפצסםח,18,97377.30417160412
ישןאגברכנש,31,102412.21395667946
‏‎רצ,38,44425.588142149856
ü,24,85613.9811922641
ר,53,135990.17731617866
לרט,30,70463.93576777144
ûעףךנםûüד,36,93631.35012201166
תב‏םיאובזט,64,119237.6735801715
רגזףגחע¸עעי,52,24698.48108775142
ח,37,73104.20179686346
רב,53,133420.44998457676
לקךנפשל¸ריק,45,139058.9370799011
מףÿ‎והךיחל,64,52584.044181036734
¸נהו‎זקסם,45,59666.48365653795
‎קüצ,34,55921.242987732774
מעג,49,23715.93828898104
ךכהגחץ,29,68343.76675974038
דבק,50,106208.6810561817
‎השץצלן,42,39457.51913780956
ףפכנüםסץי,56,57459.97885122009
‎ךלקל‎ן,25,134662.10848650936
ûםשת,53,43533.04797255027
ץסכל,62,127694.78558811614
נסר‎נ,47,38093.93921825776
חףף,31,108262.52415386905
ל,52,126380.70351708136
עשגחבנוף,52,71453.02836264913
רכר,36,67056.3096208938
ןם,27,76476.60610834061
מחגÿ‎ב,48,82053.67812227136
בדיזÿüארןף,64,82475.05512811196
סז¸,51,78710.07589831098
ששןף‎לםיאךס,29,99034.57199435773
ללü,34,60388.99622231053
לץ,20,112083.17542562955
פהלצדûחנ,21,20328.821351030096
ק¸ונ¸,64,48077.19443689455
¸ת¸,21,142682.79833998255
ףחקךקץüדצמח,46,95397.85482674035
ןו,21,102648.43248102319
משמםץ,57,82994.01388321191
‎ÿףע,21,92462.05934518082
קצ‎,39,63809.22153674638
חצה‏ן‏ץסבףס,25,31274.392277731262
ךט,43,19181.197849677003
ת¸לנשצחקפבג,38,59467.25788430385
¸ד,49,27017.639325361677
מץןפנגוף,37,114843.19256478355
כü,36,101506.9157798338
צעעע,43,149922.46358116495
‎,18,71505.12927391607
פûץüû‎û,57,138652.5132579257
תתץ¸ץםעםזז,57,147503.4408225153
לûרנלüח‏ו‎,50,114402.8624975861
ינûגנ,61,61234.2892803822
‎צפûנצ,65,28138.364640678996
ח‏גדךגטרÿ,48,128182.8584514768
ףûגמצן,55,75594.75570358615
ענ‎סמאע,42,115883.78979527004
תÿ‏בüû,30,91956.55759041423
שךהשעח,52,93488.56100107329
ûךןדעס,51,73220.44957194001
טתר¸,44,21677.459445863653
שתÿצןהג¸או,38,64528.0699490809
ס,21,29115.387605785152
ץנדדנםץיע,49,110683.7829532724
זקץךי,21,67259.5237072417
ק,52,79133.3567226912
םקו,50,126402.01797729566
ץף¸,50,63025.952890660716
ז‏קדדעדüז,41,23466.230485514086
א‎קדלןן‎ÿר,27,43467.232199627964
א‏ü,48,139925.98061066744
ףחםשצףנ‏,56,50472.918755689396
צוד,46,147747.32742155457
י,64,31226.219481018434
גש¸ר‎û,63,112817.15991993624
צה,30,104819.04961366882
וכשסûטה,38,42086.56395800816
¸שץתפ‎ע,24,121903.24987993184
ףףכסשדרפ,45,32698.953847724555
ו‏םס,52,131951.02018249224
פהעÿסס,28,32643.265928133584
פנ‏נזü,24,54679.688806666665
ÿ,59,45872.00649345628
‎üהÿ,43,101416.72949755129
¸גןחפ‎ץץמחפ,44,24650.06945143298
פךציגקעןûפן,53,58280.906462376945
י,41,24923.72472318885
מלי,32,36358.834688186806
עף‏עס‎ץץו,29,114751.00852247603
חב‏בסכ,51,116436.63373005157
ףד,19,115200.23044863112
בעüםא¸ן¸,35,146893.7072638307
רל‎,45,92531.31458476883
‏ךזטתÿק,41,84524.98674262917
ן,21,144088.7129675951
üת,20,99363.19041248484
בüןסם,38,68585.16266349389
קנ,25,39643.92272734974
נהבןג,48,149885.80376914644
‏¸וÿבו,23,50121.06125545801
בףאברנןא,40,142224.15090272645
ת¸,61,69931.52745847937
